"x","y","p"
182,60,5
182,61,5
182,62,3
182,63,3
182,64,3
182,65,5
182,66,4
182,67,4
182,68,3
182,69,5
182,70,2
182,71,3
182,72,2
182,73,2
182,74,4
182,75,4
182,76,3
182,77,3
182,78,3
182,79,3
182,80,5
182,81,3
182,82,4
182,83,3
182,84,4
182,85,3
182,86,4
182,87,4
182,88,3
182,89,5
182,90,1
182,91,0
182,92,0
182,93,0
182,94,0
182,95,0
182,96,0
182,97,1
182,98,0
182,99,2
182,100,2
182,101,2
182,102,1
182,103,2
182,104,5
182,105,5
182,106,3
182,107,5
182,108,1
182,109,0
182,110,1
182,111,1
182,112,3
182,113,2
182,114,2
182,115,2
182,116,4
182,117,4
182,118,5
182,119,5
182,120,2
182,121,2
182,122,3
182,123,0
182,124,0
182,125,0
182,126,0
183,44,2
183,45,4
183,46,2
183,47,5
183,48,5
183,49,1
183,50,5
183,51,3
183,52,5
183,53,5
183,54,5
183,55,4
183,56,5
183,57,5
183,58,4
183,59,5
183,60,0
183,61,3
183,62,4
183,63,3
183,64,4
183,65,5
183,66,5
183,67,0
183,68,5
183,69,0
183,70,4
183,71,3
183,72,4
183,73,3
183,74,3
183,75,3
183,76,1
183,77,3
183,78,4
183,79,4
183,80,4
183,81,4
183,82,4
183,83,4
183,84,3
183,85,5
183,86,3
183,87,4
183,88,4
183,89,0
183,90,0
183,91,0
183,92,0
183,93,0
183,94,0
183,95,0
183,96,0
183,97,0
183,98,4
183,99,3
183,100,4
183,101,2
183,102,5
183,103,4
183,104,5
183,105,5
183,106,4
183,107,0
183,108,0
183,109,1
183,110,5
183,111,3
183,112,0
183,113,0
183,114,2
183,115,3
183,116,5
183,117,4
183,118,5
183,119,5
183,120,1
183,121,5
183,122,5
183,123,0
183,124,0
183,125,0
183,126,0
184,45,5
184,46,5
184,47,4
184,48,5
184,49,0
184,50,5
184,51,5
184,52,5
184,53,5
184,54,5
184,55,5
184,56,5
184,57,5
184,58,5
184,59,5
184,60,0
184,61,3
184,62,3
184,63,3
184,64,4
184,65,5
184,66,5
184,67,0
184,68,1
184,69,0
184,70,5
184,71,3
184,72,0
184,73,0
184,74,5
184,75,4
184,76,5
184,77,5
184,78,4
184,79,5
184,80,4
184,81,4
184,82,4
184,83,3
184,84,4
184,85,3
184,86,4
184,87,4
184,88,4
184,89,5
184,90,4
184,91,1
184,92,3
184,93,0
184,94,0
184,95,0
184,96,1
184,97,1
184,98,5
184,99,5
184,100,5
184,101,5
184,102,4
184,103,5
184,104,5
184,105,5
184,106,0
184,107,0
184,108,0
184,109,3
184,110,2
184,111,3
184,112,4
184,113,0
184,114,5
184,115,5
184,116,5
184,117,4
184,118,3
184,119,2
184,120,2
184,121,4
184,122,4
184,123,3
184,124,1
184,125,1
184,126,1
185,45,1
185,46,4
185,47,5
185,48,5
185,49,0
185,50,0
185,51,0
185,52,5
185,53,5
185,54,5
185,55,2
185,56,0
185,57,3
185,58,4
185,59,4
185,60,0
185,61,0
185,62,4
185,63,5
185,64,5
185,65,0
185,66,0
185,67,0
185,68,1
185,69,0
185,70,3
185,71,1
185,72,0
185,73,0
185,74,5
185,75,4
185,76,5
185,77,3
185,78,4
185,79,5
185,80,4
185,81,4
185,82,3
185,83,4
185,84,3
185,85,0
185,86,4
185,87,3
185,88,2
185,89,4
185,90,2
185,91,2
185,92,2
185,93,3
185,94,2
185,95,0
185,96,5
185,97,5
185,98,5
185,99,5
185,100,5
185,101,4
185,102,5
185,103,3
185,104,5
185,105,2
185,106,0
185,107,0
185,108,0
185,109,3
185,110,3
185,111,3
185,112,0
185,113,0
185,114,3
185,115,5
185,116,4
185,117,4
185,118,5
185,119,5
185,120,4
185,121,4
185,122,4
185,123,2
185,124,2
185,125,2
185,126,1
186,50,0
186,51,0
186,52,0
186,53,5
186,54,5
186,55,5
186,56,0
186,57,0
186,58,0
186,59,0
186,60,0
186,61,0
186,62,0
186,63,0
186,64,0
186,65,0
186,66,5
186,67,2
186,68,5
186,69,2
186,70,3
186,71,3
186,72,5
186,73,5
186,74,4
186,75,4
186,76,5
186,77,3
186,78,4
186,79,4
186,80,4
186,81,4
186,82,5
186,83,4
186,84,4
186,85,5
186,86,0
186,87,5
186,88,4
186,89,4
186,90,2
186,91,4
186,92,5
186,93,5
186,94,5
186,95,5
186,96,5
186,97,5
186,98,5
186,99,4
186,100,5
186,101,3
186,102,5
186,103,5
186,104,5
186,105,5
186,106,3
186,107,2
186,108,0
186,109,3
186,110,3
186,111,0
186,112,0
186,113,0
186,114,0
186,115,1
186,116,4
186,117,5
186,118,2
186,119,3
186,120,4
186,121,4
186,122,4
186,123,4
186,124,2
186,125,2
186,126,3
187,52,0
187,53,0
187,54,5
187,55,4
187,56,4
187,57,5
187,58,5
187,59,5
187,60,5
187,61,0
187,62,0
187,63,3
187,64,5
187,65,5
187,66,5
187,67,5
187,68,5
187,69,4
187,70,2
187,71,3
187,72,4
187,73,4
187,74,3
187,75,3
187,76,3
187,77,5
187,78,4
187,79,4
187,80,3
187,81,3
187,82,3
187,83,4
187,84,4
187,85,4
187,86,0
187,87,0
187,88,0
187,89,2
187,90,2
187,91,5
187,92,5
187,93,5
187,94,5
187,95,5
187,96,5
187,97,5
187,98,3
187,99,5
187,100,5
187,101,5
187,102,2
187,103,5
187,104,5
187,105,4
187,106,0
187,107,5
187,108,1
187,109,2
187,110,5
187,111,5
187,112,0
187,113,3
187,114,3
187,115,1
187,116,3
187,117,2
187,118,0
187,119,3
187,120,4
187,121,3
187,122,2
187,123,2
187,124,2
187,125,2
187,126,2
188,55,4
188,56,3
188,57,5
188,58,5
188,59,5
188,60,5
188,61,5
188,62,0
188,63,5
188,64,5
188,65,5
188,66,5
188,67,5
188,68,5
188,69,5
188,70,3
188,71,3
188,72,4
188,73,4
188,74,4
188,75,3
188,76,4
188,77,4
188,78,4
188,79,4
188,80,0
188,81,3
188,82,3
188,83,4
188,84,4
188,85,4
188,86,0
188,87,0
188,88,1
188,89,3
188,90,3
188,91,5
188,92,5
188,93,5
188,94,5
188,95,5
188,96,5
188,97,5
188,98,4
188,99,0
188,100,5
188,101,4
188,102,3
188,103,4
188,104,4
188,105,5
188,106,5
188,107,1
188,108,1
188,109,0
188,110,2
188,111,5
188,112,5
188,113,5
188,114,4
188,115,1
188,116,2
188,117,3
188,118,3
188,119,4
188,120,3
188,121,5
188,122,3
188,123,3
188,124,3
188,125,2
189,55,4
189,56,3
189,57,5
189,58,5
189,59,4
189,60,5
189,61,4
189,62,0
189,63,4
189,64,5
189,65,5
189,66,4
189,67,4
189,68,4
189,69,4
189,70,2
189,71,4
189,72,5
189,73,5
189,74,3
189,75,4
189,76,5
189,77,4
189,78,5
189,79,0
189,80,0
189,81,0
189,82,3
189,83,4
189,84,5
189,85,3
189,86,0
189,87,0
189,88,3
189,89,3
189,90,4
189,91,4
189,92,5
189,93,5
189,94,5
189,95,5
189,96,5
189,97,0
189,98,5
189,99,5
189,100,5
189,101,4
189,102,5
189,103,5
189,104,4
189,105,5
189,106,3
189,107,0
189,108,5
189,109,5
189,110,0
189,111,4
189,112,5
189,113,5
189,114,5
189,115,5
189,116,1
189,117,4
189,118,3
189,119,2
189,120,2
189,121,4
189,122,4
189,123,3
189,124,2
189,125,2
190,56,4
190,57,5
190,58,5
190,59,1
190,60,5
190,61,3
190,62,5
190,63,3
190,64,5
190,65,4
190,66,5
190,67,5
190,68,4
190,69,3
190,70,4
190,71,3
190,72,4
190,73,5
190,74,4
190,75,5
190,76,0
190,77,0
190,78,0
190,79,0
190,80,0
190,81,3
190,82,3
190,83,3
190,84,4
190,85,4
190,86,5
190,87,0
190,88,0
190,89,3
190,90,5
190,91,4
190,92,4
190,93,4
190,94,4
190,95,5
190,96,5
190,97,2
190,98,5
190,99,5
190,100,2
190,101,5
190,102,4
190,103,5
190,104,5
190,105,2
190,106,3
190,107,4
190,108,5
190,109,5
190,110,1
190,111,5
190,112,5
190,113,3
190,114,5
190,115,5
190,116,1
190,117,3
190,118,5
190,119,4
190,120,2
190,121,3
190,122,5
190,123,4
190,124,2
190,125,3
191,56,4
191,57,5
191,58,5
191,59,5
191,60,5
191,61,5
191,62,4
191,63,4
191,64,5
191,65,5
191,66,3
191,67,5
191,68,5
191,69,5
191,70,4
191,71,4
191,72,4
191,73,4
191,74,5
191,75,0
191,76,4
191,77,3
191,78,0
191,79,0
191,80,0
191,81,4
191,82,4
191,83,5
191,84,4
191,85,3
191,86,4
191,87,1
191,88,0
191,89,0
191,90,5
191,91,5
191,92,4
191,93,5
191,94,5
191,95,0
191,96,4
191,97,1
191,98,2
191,99,1
191,100,2
191,101,3
191,102,5
191,103,4
191,104,2
191,105,4
191,106,2
191,107,3
191,108,4
191,109,5
191,110,5
191,111,4
191,112,4
191,113,5
191,114,5
191,115,5
191,116,4
191,117,3
191,118,1
191,119,1
191,120,3
191,121,2
191,122,3
191,123,4
191,124,3
192,56,4
192,57,5
192,58,5
192,59,5
192,60,4
192,61,5
192,62,5
192,63,5
192,64,3
192,65,4
192,66,5
192,67,5
192,68,5
192,69,3
192,70,5
192,71,3
192,72,4
192,73,3
192,74,4
192,75,2
192,76,4
192,77,4
192,78,3
192,79,3
192,80,4
192,81,4
192,82,4
192,83,3
192,84,4
192,85,4
192,86,5
192,87,3
192,88,0
192,89,0
192,90,0
192,91,3
192,92,5
192,93,4
192,94,3
192,95,4
192,96,5
192,97,5
192,98,2
192,99,5
192,100,3
192,101,3
192,102,4
192,103,1
192,104,3
192,105,4
192,106,3
192,107,3
192,108,5
192,109,5
192,110,5
192,111,2
192,112,3
192,113,4
192,114,4
192,115,5
192,116,3
192,117,3
192,118,0
192,119,0
192,120,0
192,121,1
192,122,2
192,123,3
192,124,3
193,56,5
193,57,5
193,58,5
193,59,5
193,60,4
193,61,5
193,62,5
193,63,5
193,64,3
193,65,4
193,66,3
193,67,5
193,68,5
193,69,5
193,70,4
193,71,4
193,72,4
193,73,5
193,74,5
193,75,5
193,76,0
193,77,0
193,78,4
193,79,4
193,80,3
193,81,3
193,82,4
193,83,4
193,84,5
193,85,3
193,86,4
193,87,5
193,88,5
193,89,0
193,90,0
193,91,0
193,92,0
193,93,0
193,94,0
193,95,4
193,96,4
193,97,5
193,98,5
193,99,5
193,100,2
193,101,3
193,102,3
193,103,5
193,104,4
193,105,4
193,106,3
193,107,2
193,108,4
193,109,5
193,110,4
193,111,3
193,112,2
193,113,3
193,114,3
193,115,5
193,116,4
193,117,5
193,118,0
193,119,0
193,120,0
193,121,0
193,122,3
193,123,3
194,56,0
194,57,5
194,58,5
194,59,5
194,60,5
194,61,5
194,62,3
194,63,4
194,64,3
194,65,5
194,66,5
194,67,3
194,68,5
194,69,4
194,70,3
194,71,4
194,72,4
194,73,5
194,74,5
194,75,3
194,76,2
194,77,2
194,78,4
194,79,4
194,80,4
194,81,3
194,82,3
194,83,4
194,84,4
194,85,4
194,86,4
194,87,3
194,88,4
194,89,0
194,90,0
194,91,0
194,92,0
194,93,0
194,94,0
194,95,5
194,96,0
194,97,2
194,98,4
194,99,2
194,100,2
194,101,2
194,102,2
194,103,3
194,104,5
194,105,0
194,106,4
194,107,4
194,108,5
194,109,1
194,110,1
194,111,1
194,112,0
194,113,0
194,114,5
194,115,0
194,116,5
194,117,0
194,118,0
194,119,0
194,120,0
194,121,0
194,122,0
194,123,0
194,124,0
194,125,0
194,126,0
195,57,5
195,58,5
195,59,1
195,60,5
195,61,5
195,62,4
195,63,3
195,64,3
195,65,3
195,66,4
195,67,4
195,68,3
195,69,5
195,70,4
195,71,4
195,72,5
195,73,5
195,74,2
195,75,1
195,76,3
195,77,3
195,78,4
195,79,4
195,80,3
195,81,4
195,82,3
195,83,4
195,84,4
195,85,4
195,86,4
195,87,4
195,88,3
195,89,5
195,90,0
195,91,0
195,92,0
195,93,0
195,94,2
195,95,5
195,96,3
195,97,2
195,98,0
195,99,0
195,100,3
195,101,2
195,102,3
195,103,5
195,104,0
195,105,0
195,106,0
195,107,4
195,108,0
195,109,0
195,110,0
195,111,0
195,112,0
195,113,0
195,114,0
195,115,0
195,116,1
195,117,1
195,118,0
195,119,0
195,120,0
195,121,0
195,122,0
195,123,0
195,124,0
195,125,0
195,126,0
195,127,0
196,57,5
196,58,5
196,59,4
196,60,5
196,61,5
196,62,4
196,63,5
196,64,4
196,65,4
196,66,4
196,67,4
196,68,4
196,69,4
196,70,5
196,71,4
196,72,5
196,73,5
196,74,4
196,75,5
196,76,3
196,77,4
196,78,4
196,79,4
196,80,4
196,81,4
196,82,4
196,83,4
196,84,4
196,85,4
196,86,4
196,87,3
196,88,3
196,89,3
196,90,1
196,91,0
196,92,0
196,93,1
196,94,2
196,95,4
196,96,5
196,97,5
196,98,0
196,99,5
196,100,0
196,101,0
196,102,0
196,103,1
196,104,0
196,105,0
196,106,0
196,107,0
196,108,1
196,109,0
196,110,0
196,111,0
196,112,0
196,113,0
196,114,0
196,115,0
196,116,1
196,117,0
196,118,0
196,119,0
196,120,0
196,121,0
196,122,0
196,123,0
196,124,0
196,125,0
196,126,0
196,127,0
196,128,0
197,57,3
197,58,4
197,59,5
197,60,5
197,61,4
197,62,3
197,63,5
197,64,4
197,65,3
197,66,4
197,67,4
197,68,5
197,69,3
197,70,3
197,71,4
197,72,5
197,73,1
197,74,3
197,75,0
197,76,4
197,77,3
197,78,4
197,79,4
197,80,4
197,81,3
197,82,3
197,83,3
197,84,3
197,90,0
197,91,0
197,92,0
197,93,1
197,94,1
197,95,5
197,96,5
197,97,0
197,98,0
197,99,5
197,100,5
197,101,0
197,102,0
197,103,0
197,104,0
197,105,0
197,106,0
197,107,0
197,108,0
197,109,0
197,110,5
197,111,0
197,112,0
197,113,0
197,114,0
197,115,0
197,116,0
197,117,0
197,118,0
197,119,0
197,120,0
197,121,0
197,122,0
197,123,0
197,124,0
197,125,0
197,126,0
197,127,0
197,128,0
197,129,0
198,57,4
198,58,2
198,59,5
198,62,2
198,63,3
198,64,4
198,65,3
198,66,3
198,67,4
198,68,3
198,69,4
198,70,5
198,71,4
198,72,5
198,73,3
198,74,2
198,75,5
198,76,5
198,77,4
198,78,3
198,79,4
198,80,4
198,81,4
198,82,3
198,89,0
198,90,0
198,91,0
198,92,0
198,93,3
198,94,3
198,95,3
198,96,5
198,97,2
198,98,1
198,99,5
198,100,5
198,101,0
198,102,0
198,103,0
198,104,0
198,105,0
198,106,0
198,107,1
198,108,0
198,109,0
198,110,0
198,111,0
198,112,0
198,113,0
198,114,0
198,115,0
198,116,0
198,117,0
198,118,0
198,119,0
198,120,0
198,121,0
198,122,0
198,123,0
198,124,0
198,125,0
198,126,0
198,127,0
198,128,0
198,129,0
198,130,0
198,131,2
199,57,1
199,58,1
199,63,2
199,64,2
199,65,3
199,66,3
199,67,3
199,68,4
199,69,3
199,70,5
199,71,5
199,72,4
199,73,3
199,74,1
199,75,0
199,76,5
199,77,4
199,79,4
199,80,4
199,91,1
199,92,3
199,93,3
199,94,3
199,95,5
199,96,5
199,97,5
199,98,5
199,99,4
199,100,5
199,101,0
199,102,0
199,103,0
199,104,0
199,105,0
199,106,0
199,107,0
199,108,0
199,109,0
199,110,0
199,111,0
199,112,0
199,113,0
199,114,0
199,115,0
199,116,0
199,117,0
199,118,0
199,119,0
199,120,0
199,121,0
199,122,0
199,123,0
199,124,0
199,125,0
199,126,0
199,127,0
199,128,0
199,129,1
199,130,5
199,131,4
200,57,0
200,58,0
200,63,1
200,64,1
200,65,4
200,66,3
200,67,4
200,68,4
200,69,3
200,70,4
200,71,4
200,72,4
200,79,3
200,88,5
200,89,5
200,90,2
200,91,3
200,92,4
200,93,4
200,94,5
200,95,5
200,96,5
200,97,5
200,98,4
200,99,4
200,100,5
200,101,1
200,102,0
200,103,0
200,104,0
200,105,0
200,106,0
200,107,0
200,108,0
200,109,0
200,110,0
200,111,0
200,112,0
200,113,0
200,114,0
200,115,0
200,116,0
200,117,0
200,118,0
200,119,0
200,120,0
200,121,0
200,122,0
200,123,0
200,124,0
200,125,0
200,126,0
200,127,0
200,128,0
200,129,5
200,130,5
201,57,1
201,63,1
201,64,4
201,65,4
201,66,3
201,67,4
201,68,2
201,69,3
201,88,5
201,89,0
201,90,1
201,91,5
201,92,3
201,93,0
201,94,3
201,95,5
201,96,5
201,97,5
201,98,5
201,99,5
201,100,5
201,101,0
201,102,0
201,103,0
201,104,0
201,105,0
201,106,0
201,107,0
201,108,0
201,109,0
201,110,0
201,111,0
201,112,0
201,113,0
201,114,0
201,115,0
201,116,0
201,117,0
201,118,0
201,119,0
201,120,0
201,121,0
201,122,0
201,123,0
201,124,0
201,125,0
201,126,0
201,127,0
201,128,5
201,129,5
201,130,4
202,63,1
202,64,3
202,65,3
202,66,3
202,67,2
202,68,3
202,87,0
202,88,0
202,89,0
202,90,0
202,91,0
202,92,0
202,93,0
202,94,2
202,95,5
202,96,5
202,97,5
202,98,5
202,99,5
202,100,5
202,101,0
202,102,0
202,103,0
202,104,0
202,105,0
202,106,0
202,107,0
202,108,0
202,109,0
202,110,0
202,111,0
202,112,0
202,113,0
202,114,0
202,115,0
202,116,0
202,117,0
202,118,0
202,119,0
202,120,0
202,121,0
202,122,0
202,123,0
202,124,1
202,125,0
202,126,0
202,127,5
202,128,5
202,129,4
203,63,1
203,64,4
203,65,3
203,66,1
203,67,1
203,86,0
203,87,0
203,88,0
203,89,0
203,90,0
203,91,0
203,92,0
203,93,0
203,94,4
203,95,4
203,96,5
203,97,5
203,98,4
203,99,5
203,100,0
203,101,0
203,102,0
203,103,0
203,104,0
203,105,0
203,106,0
203,107,0
203,108,0
203,109,0
203,110,0
203,111,0
203,112,0
203,113,0
203,114,0
203,115,0
203,116,0
203,117,0
203,118,0
203,119,0
203,120,0
203,121,4
203,122,5
203,123,4
203,124,3
203,125,5
203,126,0
203,127,5
203,128,5
204,63,1
204,64,2
204,65,1
204,66,2
204,86,0
204,87,0
204,88,0
204,89,0
204,90,0
204,91,0
204,92,0
204,93,0
204,94,5
204,95,0
204,96,5
204,97,5
204,98,4
204,99,5
204,100,0
204,101,0
204,102,0
204,103,0
204,104,0
204,105,0
204,106,0
204,107,0
204,108,0
204,109,0
204,110,0
204,111,0
204,112,0
204,113,0
204,114,0
204,115,0
204,116,0
204,117,0
204,118,0
204,119,0
204,120,0
204,121,5
204,122,4
204,123,5
204,124,4
204,125,4
204,126,3
204,127,0
204,128,0
204,129,2
205,63,0
205,64,2
205,65,2
205,85,0
205,86,0
205,87,0
205,88,0
205,89,0
205,90,0
205,91,0
205,92,0
205,93,0
205,94,0
205,95,0
205,96,1
205,97,2
205,98,5
205,99,2
205,100,0
205,101,0
205,102,0
205,103,0
205,104,0
205,105,0
205,106,0
205,107,0
205,108,0
205,109,0
205,110,1
205,111,0
205,112,0
205,113,0
205,114,0
205,115,0
205,116,0
205,117,0
205,118,0
205,119,0
205,120,0
205,121,0
205,122,4
205,123,5
205,124,4
205,125,4
205,126,3
205,127,0
205,128,0
205,129,0
205,130,3
206,63,0
206,64,2
206,85,0
206,86,0
206,87,0
206,88,0
206,89,0
206,90,0
206,91,0
206,92,0
206,93,0
206,94,0
206,95,1
206,96,0
206,97,0
206,98,1
206,99,1
206,100,0
206,101,0
206,102,0
206,103,0
206,104,0
206,105,0
206,106,0
206,107,0
206,108,0
206,109,0
206,110,0
206,111,0
206,112,0
206,113,0
206,114,0
206,115,0
206,116,0
206,117,0
206,118,0
206,119,0
206,120,0
206,121,0
206,122,0
206,123,4
206,124,4
206,125,4
206,126,3
206,127,1
206,128,0
206,129,0
206,130,4
207,86,0
207,87,0
207,88,0
207,89,0
207,90,0
207,91,0
207,92,0
207,93,0
207,94,0
207,95,0
207,96,0
207,97,0
207,98,3
207,99,0
207,100,0
207,101,0
207,102,0
207,103,0
207,104,0
207,105,0
207,106,0
207,107,0
207,108,0
207,109,0
207,110,0
207,111,0
207,112,0
207,113,3
207,114,2
207,115,2
207,116,0
207,117,0
207,118,0
207,119,0
207,120,0
207,121,0
207,122,0
207,123,0
207,124,2
207,125,5
207,126,0
207,127,0
207,128,1
207,129,5
207,130,5
207,137,0
207,138,0
207,139,0
207,140,0
207,141,0
207,142,0
207,143,5
207,144,5
207,145,0
208,86,0
208,87,0
208,88,0
208,89,0
208,90,0
208,91,0
208,92,0
208,93,0
208,94,0
208,95,0
208,96,0
208,97,0
208,98,1
208,99,0
208,100,0
208,101,0
208,102,0
208,103,0
208,104,0
208,105,0
208,106,0
208,107,0
208,108,0
208,109,0
208,110,0
208,111,0
208,112,0
208,113,5
208,114,3
208,115,2
208,116,2
208,117,0
208,118,0
208,119,0
208,120,0
208,121,0
208,122,0
208,123,0
208,124,0
208,125,0
208,126,0
208,127,0
208,128,5
208,129,5
208,130,5
208,131,4
208,132,3
208,133,2
208,136,0
208,137,0
208,138,0
208,139,0
208,140,0
208,141,0
208,142,0
208,143,5
208,144,5
208,145,0
208,146,0
209,87,0
209,88,0
209,89,0
209,90,0
209,91,0
209,92,0
209,93,0
209,94,0
209,95,0
209,96,0
209,97,0
209,98,0
209,99,0
209,100,0
209,101,0
209,102,0
209,103,0
209,104,0
209,105,0
209,106,0
209,107,0
209,108,0
209,109,0
209,110,0
209,111,0
209,112,2
209,113,5
209,114,3
209,115,3
209,116,2
209,117,3
209,118,0
209,119,0
209,120,0
209,121,0
209,122,0
209,123,0
209,124,0
209,125,0
209,126,0
209,127,0
209,128,0
209,129,2
209,130,3
209,131,5
209,132,0
209,133,0
209,134,0
209,135,0
209,136,0
209,137,0
209,138,0
209,139,0
209,140,0
209,141,0
209,142,5
209,143,5
209,144,3
209,145,5
209,146,5
209,147,5
210,87,0
210,88,0
210,89,0
210,90,0
210,91,0
210,92,0
210,93,0
210,94,0
210,95,0
210,96,0
210,97,0
210,98,0
210,99,0
210,100,0
210,101,0
210,102,0
210,103,0
210,104,0
210,105,0
210,106,0
210,107,0
210,108,0
210,109,0
210,110,0
210,111,0
210,112,3
210,113,2
210,114,5
210,115,4
210,116,2
210,117,3
210,118,0
210,119,0
210,120,0
210,121,0
210,122,0
210,123,0
210,124,0
210,125,0
210,126,0
210,127,0
210,128,5
210,129,4
210,130,5
210,131,5
210,132,0
210,133,0
210,134,1
210,135,0
210,136,0
210,137,0
210,138,0
210,139,0
210,140,0
210,141,0
210,142,0
210,143,0
210,144,0
210,145,4
210,146,5
210,147,0
211,87,0
211,88,0
211,89,0
211,90,0
211,91,0
211,92,0
211,93,0
211,94,0
211,95,0
211,96,0
211,97,0
211,98,0
211,99,0
211,100,0
211,101,0
211,102,0
211,103,0
211,104,0
211,105,0
211,106,0
211,107,0
211,108,0
211,109,0
211,110,0
211,111,2
211,112,2
211,113,2
211,114,4
211,115,2
211,116,2
211,117,2
211,118,2
211,119,2
211,120,0
211,121,0
211,122,0
211,123,0
211,124,0
211,125,0
211,126,0
211,127,0
211,128,0
211,129,0
211,130,5
211,131,5
211,132,0
211,133,0
211,134,0
211,135,0
211,136,0
211,137,0
211,138,0
211,139,0
211,140,0
211,141,0
211,142,0
211,143,0
212,88,0
212,89,0
212,90,0
212,91,0
212,92,0
212,93,0
212,94,0
212,95,0
212,96,0
212,97,0
212,98,0
212,99,0
212,100,0
212,101,0
212,102,0
212,103,0
212,104,0
212,105,0
212,106,0
212,107,0
212,108,0
212,109,4
212,110,3
212,111,2
212,112,2
212,113,2
212,114,3
212,115,4
212,116,3
212,117,0
212,118,0
212,119,0
212,120,0
212,121,0
212,122,0
212,123,0
212,124,0
212,125,0
212,126,0
212,127,0
212,128,0
212,129,0
212,130,5
212,131,0
212,132,0
212,133,0
212,134,0
212,135,0
212,136,0
212,137,0
212,138,0
212,139,0
212,140,0
212,141,0
213,88,5
213,89,0
213,90,0
213,91,0
213,92,0
213,93,0
213,94,0
213,95,0
213,96,0
213,97,0
213,98,0
213,99,0
213,100,0
213,101,0
213,102,0
213,103,0
213,104,0
213,105,0
213,106,0
213,107,1
213,108,1
213,109,3
213,110,2
213,111,2
213,112,3
213,113,4
213,114,4
213,115,3
213,116,2
213,117,1
213,118,0
213,119,0
213,120,0
213,121,0
213,122,0
213,123,0
213,124,0
213,125,0
213,126,0
213,127,0
213,128,0
213,129,0
213,130,0
213,131,0
213,132,0
213,133,0
213,134,0
213,135,0
213,136,0
213,137,0
213,138,0
213,139,0
213,140,0
214,89,0
214,90,0
214,91,0
214,92,0
214,93,0
214,94,0
214,95,0
214,96,0
214,97,0
214,98,0
214,99,1
214,100,0
214,101,0
214,102,0
214,103,0
214,104,0
214,105,1
214,106,0
214,107,2
214,108,2
214,109,2
214,110,2
214,111,2
214,112,1
214,113,2
214,114,2
214,115,2
214,116,2
214,117,0
214,118,0
214,119,0
214,120,0
214,121,0
214,122,0
214,123,0
214,124,0
214,125,0
214,126,0
214,127,0
214,128,0
214,129,0
214,130,0
214,131,0
214,132,0
214,133,0
214,134,0
214,135,0
214,136,0
214,137,0
214,138,0
215,90,0
215,91,0
215,92,0
215,93,0
215,94,0
215,95,0
215,96,0
215,97,0
215,98,0
215,99,0
215,100,1
215,101,0
215,102,0
215,103,0
215,104,1
215,105,2
215,106,1
215,107,0
215,108,2
215,109,2
215,110,2
215,111,2
215,112,5
215,113,2
215,114,2
215,115,2
215,116,1
215,117,0
215,118,0
215,119,0
215,120,0
215,121,0
215,122,5
215,123,0
215,124,0
215,125,0
215,126,0
215,127,0
215,128,0
215,129,2
215,130,0
215,131,0
215,132,0
215,133,0
215,134,0
215,135,0
216,91,0
216,92,0
216,93,0
216,94,0
216,95,0
216,96,0
216,97,0
216,98,0
216,99,0
216,100,2
216,101,2
216,102,2
216,103,1
216,104,0
216,105,0
216,106,1
216,107,0
216,108,3
216,109,2
216,110,2
216,111,2
216,112,2
216,113,1
216,114,2
216,115,0
216,116,0
216,117,0
216,118,0
216,119,0
216,120,0
216,121,0
216,122,0
216,123,0
216,124,0
216,125,0
216,126,0
216,127,0
216,128,0
216,129,1
216,130,0
216,131,0
216,132,0
216,133,0
216,134,0
217,91,0
217,92,0
217,93,0
217,94,0
217,95,0
217,96,0
217,97,0
217,98,0
217,99,0
217,100,2
217,101,3
217,102,3
217,103,2
217,104,3
217,105,0
217,106,0
217,107,1
217,108,0
217,109,0
217,110,2
217,111,3
217,112,0
217,113,0
217,114,0
217,115,0
217,116,0
217,117,0
217,118,0
217,119,0
217,120,0
217,121,0
217,122,0
217,123,0
217,124,0
217,125,0
217,126,0
217,127,0
217,128,0
217,129,0
217,130,0
217,131,0
217,132,0
217,133,0
218,91,0
218,92,0
218,93,0
218,94,0
218,95,0
218,96,1
218,97,0
218,98,0
218,99,2
218,100,3
218,101,3
218,102,2
218,103,2
218,104,2
218,105,2
218,106,1
218,107,1
218,108,3
218,109,0
218,110,0
218,111,0
218,112,0
218,113,0
218,114,0
218,115,0
218,116,0
218,117,0
218,118,0
218,119,0
218,120,0
218,121,0
218,122,0
218,123,0
218,124,0
218,125,0
218,126,0
218,127,0
218,128,0
218,129,0
218,130,0
218,131,0
218,132,0
219,91,5
219,92,0
219,93,0
219,94,0
219,95,0
219,96,1
219,97,0
219,98,0
219,99,2
219,100,2
219,101,2
219,102,2
219,103,2
219,104,2
219,105,4
219,106,2
219,107,2
219,108,2
219,109,0
219,110,0
219,111,0
219,112,0
219,113,0
219,114,0
219,115,0
219,116,0
219,117,0
219,118,0
219,119,0
219,120,0
219,121,0
219,122,0
219,123,0
219,124,0
219,125,0
219,127,0
219,128,0
219,129,0
219,130,0
219,131,0
219,132,5
219,133,0
220,94,4
220,95,0
220,96,0
220,97,0
220,98,0
220,99,4
220,100,3
220,101,3
220,102,2
220,103,2
220,104,2
220,105,2
220,106,2
220,107,2
220,108,0
220,109,1
220,110,0
220,111,0
220,112,0
220,113,0
220,114,0
220,115,0
220,116,1
220,117,0
